Date,KOSPI2_Close,KOSPI2_12MF_EPS,KOSPI2_12MF_PE,KOSPI2_Fund_Flow,KSP2_CM_Close,KSP2_CM_12MF_EPS,KSP2_CM_12MF_PE,KSP2_CM_Fund_Flow,KSP2_CT_Close,KSP2_CT_12MF_EPS,KSP2_CT_12MF_PE,KSP2_CT_Fund_Flow,KSP2_HI_Close,KSP2_HI_12MF_EPS,KSP2_HI_12MF_PE,KSP2_HI_Fund_Flow,KSP2_MT_Close,KSP2_MT_12MF_EPS,KSP2_MT_12MF_PE,KSP2_MT_Fund_Flow,KSP2_EN_Close,KSP2_EN_12MF_EPS,KSP2_EN_12MF_PE,KSP2_EN_Fund_Flow,KSP2_IT_Close,KSP2_IT_12MF_EPS,KSP2_IT_12MF_PE,KSP2_IT_Fund_Flow,KSP2_FN_Close,KSP2_FN_12MF_EPS,KSP2_FN_12MF_PE,KSP2_FN_Fund_Flow,KSP2_CS_Close,KSP2_CS_12MF_EPS,KSP2_CS_12MF_PE,KSP2_CS_Fund_Flow,KSP2_CD_Close,KSP2_CD_12MF_EPS,KSP2_CD_12MF_PE,KSP2_CD_Fund_Flow,KSP2_IN_Close,KSP2_IN_12MF_EPS,KSP2_IN_12MF_PE,KSP2_IN_Fund_Flow,KSP2_HE_Close,KSP2_HE_12MF_EPS,KSP2_HE_12MF_PE,KSP2_HE_Fund_Flow
2019-07-12,272.68,"6,910.00",11.18,100.83,"1,583.11","7,013.00",17.47,100.39,261.28,"3,150.00",8.33,100.04,281.99,"1,326.00",18.64,102.77,767.98,"11,267.00",8.43,99.87,"1,243.43","12,299.00",9.41,100.36,"2,074.98","19,274.00",11.63,99.03,703.98,"3,746.00",6.65,103.62,"1,100.26","5,430.00",16.82,101.93,"1,404.94","8,734.00",9.97,101.71,495.38,"3,949.00",12.74,100.58,"1,686.77","7,511.00",62.45,100.94
2019-07-19,274.55,"6,901.00",11.25,100.87,"1,597.55","6,985.00",17.72,100.43,252.76,"3,136.00",8.10,100.01,277.75,"1,368.00",17.78,102.81,768.18,"11,272.00",8.47,99.89,"1,258.54","12,151.00",9.66,100.39,"2,105.70","19,269.00",11.79,99.09,714.67,"3,766.00",6.70,103.66,"1,103.35","5,395.00",16.94,101.95,"1,394.44","8,719.00",9.92,101.72,500.27,"3,935.00",12.91,100.63,"1,673.62","7,110.00",64.53,100.95
2019-07-26,272.25,"6,884.00",11.16,100.87,"1,600.47","7,001.00",17.76,100.48,244.03,"3,138.00",7.79,99.97,262.72,"1,428.00",16.11,102.82,749.13,"11,124.00",8.39,99.85,"1,215.56","11,959.00",9.48,100.34,"2,090.47","19,069.00",11.98,99.10,694.15,"3,795.00",6.46,103.64,"1,079.41","5,373.00",16.68,101.91,"1,395.03","8,814.00",9.81,101.76,492.07,"3,965.00",12.61,100.65,"1,624.29","6,492.00",64.75,101.00
2019-08-02,262.99,"6,988.00",10.63,100.87,"1,619.53","7,133.00",17.62,100.55,236.92,"3,195.00",7.44,99.96,254.28,"1,436.00",15.52,102.76,709.03,"11,007.00",8.02,99.78,"1,176.77","12,342.00",8.90,100.32,"2,030.92","19,436.00",11.26,99.10,662.33,"3,808.00",6.14,103.58,"1,045.59","5,476.00",15.85,101.90,"1,366.07","8,926.00",9.49,101.76,494.28,"4,073.00",12.31,100.68,"1,555.76","6,757.00",59.07,101.00
2019-08-09,254.85,"6,964.00",10.34,100.85,"1,606.76","6,917.00",18.01,100.58,231.60,"3,176.00",7.31,99.92,244.54,"1,435.00",14.93,102.75,697.67,"11,048.00",7.77,99.78,"1,130.05","12,231.00",8.64,100.29,"1,954.88","19,461.00",10.81,99.09,638.31,"3,811.00",5.91,103.56,"1,012.34","5,425.00",15.41,101.83,"1,356.56","8,858.00",9.47,101.76,481.16,"4,069.00",11.96,100.66,"1,490.21","6,811.00",56.21,100.99
2019-08-16,253.90,"6,883.00",10.40,100.85,"1,567.32","6,775.00",17.93,100.56,225.47,"3,158.00",7.21,99.94,244.32,"1,448.00",14.76,102.75,688.02,"11,006.00",7.68,99.77,"1,115.65","11,634.00",8.87,100.27,"1,994.08","19,407.00",11.05,99.10,612.87,"3,773.00",5.72,103.56,"1,001.09","5,332.00",15.48,101.82,"1,327.81","8,810.00",9.33,101.74,483.23,"3,933.00",12.49,100.68,"1,500.98","6,825.00",57.21,101.01
2019-08-23,256.11,"6,876.00",10.52,100.86,"1,624.59","6,777.00",18.59,100.57,230.25,"3,157.00",7.36,99.93,263.41,"1,426.00",16.18,102.80,685.36,"10,847.00",7.87,99.75,"1,146.62","11,567.00",9.27,100.29,"1,974.96","19,415.00",11.00,99.11,620.72,"3,777.00",5.79,103.55,"1,007.30","5,358.00",15.48,101.81,"1,329.95","8,822.00",9.35,101.76,491.98,"3,937.00",12.74,100.70,"1,515.15","6,815.00",56.95,101.04
2019-08-30,259.00,"6,850.00",10.67,100.89,"1,634.32","6,770.00",18.72,100.58,234.12,"3,173.00",7.40,100.01,268.58,"1,428.00",16.47,102.96,691.06,"10,343.00",8.13,99.79,"1,157.53","11,444.00",9.47,100.37,"2,007.34","19,398.00",11.11,99.15,630.39,"3,773.00",5.89,103.58,"1,023.29","5,340.00",15.81,101.82,"1,350.03","8,793.00",9.50,101.74,498.89,"3,882.00",13.13,100.74,"1,520.63","6,844.00",56.66,101.00
2019-09-06,265.53,"6,937.00",10.75,100.89,"1,645.68","6,939.00",18.37,100.57,233.63,"3,211.00",7.37,100.03,275.90,"1,485.00",16.31,103.03,702.07,"9,975.00",8.28,99.78,"1,164.22","11,636.00",9.26,100.36,"2,066.30","19,735.00",11.41,99.17,637.12,"3,771.00",5.93,103.59,"1,039.50","5,555.00",15.46,101.80,"1,354.73","8,869.00",9.45,101.72,502.84,"3,919.00",13.05,100.74,"1,550.46","7,053.00",56.80,101.00
2019-09-13,270.84,"6,932.00",10.98,100.92,"1,660.45","6,882.00",18.71,100.57,243.26,"3,207.00",7.67,100.06,288.31,"1,485.00",17.02,103.08,736.02,"9,975.00",8.84,99.89,"1,183.93","11,603.00",9.43,100.41,"2,069.05","19,779.00",11.53,99.19,665.03,"3,769.00",6.19,103.63,"1,060.18","5,554.00",15.81,101.81,"1,371.87","8,842.00",9.61,101.75,507.60,"3,881.00",13.34,100.77,"1,573.72","7,058.00",58.24,101.05
2019-09-20,276.44,"6,963.00",11.19,100.94,"1,657.58","6,927.00",18.60,100.57,250.46,"3,210.00",7.92,100.07,295.32,"1,544.00",16.73,103.11,736.62,"9,917.00",8.83,99.89,"1,205.80","11,550.00",9.66,100.42,"2,108.41","19,709.00",11.94,99.22,674.22,"3,768.00",6.27,103.65,"1,064.61","6,072.00",15.01,101.80,"1,384.20","8,834.00",9.70,101.77,508.61,"3,855.00",13.47,100.78,"1,675.71","7,046.00",62.97,101.11
2019-09-27,271.33,"6,973.00",10.97,100.93,"1,654.56","6,898.00",18.64,100.55,244.72,"3,206.00",7.73,100.05,284.79,"1,522.00",16.40,103.10,715.99,"9,898.00",8.60,99.85,"1,145.56","11,651.00",9.26,100.40,"2,060.21","19,791.00",11.68,99.21,653.81,"3,771.00",6.10,103.60,"1,073.68","6,082.00",15.08,101.82,"1,388.09","8,842.00",9.71,101.76,497.38,"3,877.00",13.15,100.74,"1,581.91","7,081.00",58.68,101.09
2019-10-04,267.39,"7,113.00",10.61,100.92,"1,606.57","6,996.00",17.86,100.53,239.11,"3,260.00",7.45,100.02,280.90,"1,578.00",15.62,103.06,698.41,"9,937.00",8.33,99.83,"1,157.42","11,890.00",9.16,100.38,"2,046.63","20,508.00",11.17,99.23,638.08,"3,761.00",5.97,103.59,"1,050.27","6,186.00",14.52,101.79,"1,340.07","8,961.00",9.25,101.71,493.56,"4,014.00",12.58,100.74,"1,599.55","7,407.00",57.55,101.10
2019-10-11,271.30,"7,104.00",10.77,100.93,"1,643.03","6,947.00",18.40,100.54,235.75,"3,243.00",7.36,100.05,281.35,"1,605.00",15.43,103.06,698.53,"9,782.00",8.61,99.86,"1,180.29","11,410.00",9.75,100.43,"2,095.94","20,733.00",11.29,99.26,640.51,"3,757.00",6.01,103.62,"1,054.14","6,174.00",14.60,101.78,"1,338.87","8,978.00",9.23,101.68,491.32,"3,943.00",12.77,100.73,"1,638.97","7,474.00",58.77,101.10
2019-10-18,272.81,"7,069.00",10.89,100.91,"1,622.51","6,941.00",18.18,100.54,241.32,"3,190.00",7.66,100.10,278.90,"1,591.00",15.39,103.03,697.21,"9,720.00",8.61,99.85,"1,178.47","11,323.00",9.79,100.38,"2,081.89","20,763.00",11.33,99.22,651.40,"3,715.00",6.17,103.60,"1,076.94","6,135.00",15.05,101.79,"1,340.55","8,906.00",9.33,101.68,500.46,"3,940.00",12.78,100.74,"1,683.76","7,428.00",60.72,101.08
2019-10-25,277.07,"7,001.00",11.17,100.93,"1,634.71","6,905.00",18.41,100.53,234.94,"3,221.00",7.41,100.05,279.26,"1,564.00",15.73,103.03,681.92,"8,986.00",9.01,99.64,"1,193.38","11,192.00",10.07,100.38,"2,137.78","20,721.00",11.65,99.27,658.62,"3,677.00",6.29,103.58,"1,073.74","6,013.00",15.29,101.76,"1,350.13","8,796.00",9.51,101.69,498.46,"3,882.00",12.97,100.76,"1,797.87","8,008.00",67.38,101.12
2019-11-01,278.43,"7,104.00",11.06,100.93,"1,683.88","6,984.00",18.78,100.56,235.71,"3,245.00",7.34,100.04,263.23,"1,622.00",14.31,102.91,663.60,"8,561.00",9.30,99.63,"1,198.65","11,191.00",10.12,100.36,"2,146.43","21,544.00",11.27,99.29,641.86,"3,630.00",6.21,103.57,"1,096.70","6,243.00",15.12,101.78,"1,372.41","8,805.00",9.66,101.71,496.23,"3,920.00",12.76,100.75,"1,831.58","8,372.00",65.70,101.10
2019-11-08,283.13,"7,086.00",11.28,100.92,"1,705.98","7,006.00",18.96,100.60,246.33,"3,233.00",7.68,99.98,270.88,"1,596.00",14.96,102.93,689.90,"8,578.00",9.63,99.70,"1,223.38","11,004.00",10.50,100.39,"2,178.45","21,531.00",11.43,99.28,670.44,"3,630.00",6.49,103.58,"1,110.86","6,240.00",15.35,101.75,"1,387.81","8,772.00",9.82,101.69,505.03,"3,916.00",13.00,100.76,"1,796.59","8,285.00",64.36,101.06
2019-11-15,287.29,"7,074.00",11.45,100.98,"1,743.51","7,020.00",19.36,100.63,242.77,"3,235.00",7.56,100.03,265.18,"1,480.00",15.80,102.94,683.16,"8,540.00",9.59,99.74,"1,219.04","11,100.00",10.35,100.40,"2,212.35","21,601.00",11.70,99.36,672.17,"3,611.00",6.55,103.63,"1,114.51","6,181.00",15.71,101.77,"1,415.04","8,767.00",10.01,101.73,503.72,"3,814.00",13.31,100.82,"1,798.22","8,326.00",64.25,101.07
2019-11-22,279.43,"7,212.00",11.13,100.97,"1,714.76","7,017.00",19.12,100.64,236.55,"3,264.00",7.27,100.05,253.32,"1,455.00",15.38,102.91,659.43,"9,093.00",9.03,99.71,"1,167.99","11,065.00",9.94,100.32,"2,152.82","21,526.00",11.32,99.36,672.91,"3,595.00",6.55,103.59,"1,101.97","6,188.00",15.31,101.79,"1,382.63","10,616.00",9.61,101.73,493.20,"3,742.00",13.31,100.83,"1,747.22","8,308.00",61.90,101.07
2019-11-29,276.78,"7,063.00",11.07,100.93,"1,702.83","6,953.00",19.23,100.62,231.65,"3,261.00",7.14,99.97,260.67,"1,447.00",15.91,102.89,671.64,"9,085.00",9.28,99.69,"1,164.28","11,065.00",9.90,100.26,"2,132.97","21,379.00",11.18,99.31,668.86,"3,611.00",6.49,103.56,"1,104.19","6,197.00",15.32,101.79,"1,362.97","8,845.00",9.55,101.68,489.12,"3,742.00",13.18,100.80,"1,776.53","8,283.00",62.68,101.04
2019-12-06,276.56,"7,218.00",10.83,100.94,"1,722.85","7,110.00",18.97,100.68,229.59,"3,278.00",7.01,99.96,260.47,"1,568.00",14.70,102.91,663.61,"9,515.00",9.18,99.70,"1,138.98","11,356.00",9.55,100.24,"2,135.35","22,032.00",10.86,99.34,670.33,"3,610.00",6.50,103.54,"1,098.05","6,412.00",14.73,101.78,"1,365.46","8,926.00",9.48,101.67,488.15,"3,831.00",12.84,100.84,"1,774.20","8,775.00",60.05,101.04
2019-12-13,290.11,"7,206.00",11.35,101.02,"1,731.50","7,096.00",19.11,100.69,240.01,"3,286.00",7.32,100.10,268.36,"1,556.00",15.29,102.95,691.88,"9,511.00",9.65,99.81,"1,180.91","11,324.00",9.92,100.28,"2,262.81","21,958.00",11.75,99.49,711.10,"3,609.00",6.89,103.63,"1,102.27","6,451.00",14.71,101.75,"1,398.04","8,934.00",9.69,101.67,497.37,"3,831.00",13.12,100.88,"1,779.16","8,141.00",59.01,101.06
2019-12-20,295.31,"7,206.00",11.54,101.04,"1,759.38","7,095.00",19.45,100.73,238.09,"3,286.00",7.26,100.12,270.68,"1,556.00",15.42,102.96,696.75,"9,486.00",9.76,99.82,"1,209.11","11,286.00",10.21,100.34,"2,313.41","22,066.00",12.01,99.51,705.11,"3,609.00",6.84,103.62,"1,114.89","6,360.00",15.11,101.75,"1,415.10","8,922.00",9.83,101.68,495.28,"3,805.00",13.19,100.92,"1,801.85","8,104.00",60.57,101.12
2019-12-27,295.20,"7,219.00",11.50,101.02,"1,751.96","7,093.00",19.37,100.71,235.88,"3,286.00",7.21,100.08,269.24,"1,557.00",15.35,102.96,686.68,"9,450.00",9.57,99.78,"1,201.36","11,268.00",10.16,100.31,"2,340.54","22,202.00",12.05,99.50,687.80,"3,610.00",6.66,103.56,"1,101.92","6,370.00",14.95,101.71,"1,398.94","8,912.00",9.73,101.67,489.79,"3,805.00",13.04,100.92,"1,881.84","7,947.00",64.18,101.08
2020-01-03,290.74,"7,337.00",11.10,100.99,"1,748.17","7,244.00",18.87,100.69,232.81,"3,308.00",7.07,100.03,267.98,"1,564.00",15.02,102.99,683.24,"9,518.00",9.45,99.77,"1,183.30","11,348.00",9.98,100.30,"2,307.28","23,165.00",11.35,99.48,669.79,"3,586.00",6.47,103.55,"1,102.83","6,434.00",14.81,101.68,"1,369.16","8,999.00",9.43,101.64,480.05,"3,846.00",12.65,100.88,"1,858.37","8,156.00",61.30,101.05
2020-01-10,297.06,"7,357.00",11.24,100.99,"1,788.30","7,314.00",19.10,100.68,223.68,"3,258.00",6.76,100.00,267.01,"1,500.00",15.60,103.09,663.27,"9,379.00",9.48,99.76,"1,151.43","10,969.00",10.07,100.36,"2,394.64","23,704.00",11.75,99.47,649.07,"3,574.00",6.29,103.52,"1,111.78","6,431.00",14.89,101.68,"1,348.67","8,968.00",9.33,101.61,469.44,"3,820.00",12.45,100.84,"1,861.15","8,174.00",61.96,101.09
2020-01-17,303.30,"7,336.00",11.48,100.98,"1,833.01","7,320.00",19.55,100.66,230.05,"3,240.00",7.00,100.02,266.46,"1,404.00",16.12,103.06,674.94,"9,402.00",9.59,99.74,"1,157.49","10,550.00",10.53,100.35,"2,460.92","23,954.00",11.95,99.46,656.72,"3,580.00",6.36,103.50,"1,149.75","6,422.00",15.45,101.67,"1,377.31","8,945.00",9.56,101.60,476.34,"3,777.00",12.79,100.83,"1,838.53","8,197.00",61.19,101.00
2020-01-24,302.33,"7,328.00",11.47,100.93,"1,819.51","7,323.00",19.35,100.64,225.48,"3,168.00",6.93,99.98,259.20,"1,404.00",15.68,102.99,667.74,"9,403.00",9.50,99.72,"1,152.50","10,475.00",10.58,100.27,"2,477.70","23,951.00",11.90,99.38,650.95,"3,572.00",6.31,103.48,"1,114.05","6,342.00",15.17,101.61,"1,419.82","9,037.00",9.75,101.64,478.04,"3,758.00",12.91,100.83,"1,874.63","8,576.00",61.11,101.05
2020-01-31,284.53,"7,286.00",10.87,100.91,"1,763.41","7,298.00",18.82,100.65,211.57,"3,182.00",6.47,99.93,238.15,"1,315.00",15.41,102.93,618.55,"9,212.00",8.99,99.67,"1,099.07","10,425.00",10.15,100.25,"2,355.16","23,697.00",11.26,99.36,613.84,"3,560.00",5.98,103.46,"1,052.96","6,324.00",14.29,101.59,"1,326.24","9,128.00",9.00,101.62,452.38,"3,745.00",12.31,100.81,"1,812.92","8,525.00",59.84,101.06
2020-02-07,298.21,"7,304.00",11.28,100.88,"1,820.01","7,499.00",18.88,100.65,219.19,"3,219.00",6.62,99.92,247.33,"1,277.00",16.50,102.85,654.16,"8,850.00",9.75,99.71,"1,165.93","9,426.00",11.88,100.23,"2,518.45","24,471.00",11.65,99.32,622.89,"3,559.00",6.07,103.42,"1,067.74","6,337.00",14.43,101.54,"1,360.59","8,966.00",9.01,101.57,461.09,"3,671.00",12.77,100.79,"1,885.74","8,860.00",60.46,101.04
2020-02-14,303.01,"7,296.00",11.47,100.88,"1,842.48","7,325.00",19.60,100.69,213.12,"3,216.00",6.45,99.75,243.95,"1,243.00",16.70,102.81,651.25,"8,871.00",9.54,99.69,"1,185.43","9,427.00",12.09,100.19,"2,611.08","24,471.00",11.99,99.35,607.59,"3,550.00",5.95,103.39,"1,084.50","6,403.00",14.55,101.48,"1,383.48","8,989.00",9.13,101.54,455.58,"3,641.00",12.75,100.75,"1,909.71","8,887.00",61.83,101.06
2020-02-21,292.42,"7,377.00",11.09,100.86,"1,843.78","7,328.00",19.60,100.69,201.18,"3,195.00",6.14,99.63,231.21,"1,232.00",16.13,102.72,626.86,"8,843.00",9.31,99.66,"1,137.74","9,454.00",11.59,100.15,"2,552.74","24,467.00",11.57,99.33,583.94,"3,524.00",5.76,103.38,"1,051.82","6,373.00",14.18,101.48,"1,310.42","10,052.00",8.85,101.50,430.74,"3,643.00",12.03,100.68,"1,809.84","9,084.00",57.18,101.08
2020-02-28,268.02,"7,310.00",10.23,100.83,"1,737.45","7,301.00",18.50,100.72,189.09,"3,196.00",5.80,99.59,216.95,"1,165.00",15.93,102.69,582.40,"8,185.00",9.02,99.66,"1,025.89","9,250.00",10.70,100.14,"2,260.92","24,449.00",10.45,99.29,550.61,"3,513.00",5.45,103.36,960.84,"6,064.00",13.14,101.43,"1,203.52","10,066.00",8.13,101.47,398.95,"3,648.00",11.17,100.66,"1,730.37","9,140.00",54.42,101.10
2020-03-06,275.10,"7,528.00",10.37,100.76,"1,801.51","7,488.00",18.68,100.71,190.75,"3,226.00",5.81,99.41,220.70,"1,170.00",16.13,102.52,576.86,"8,216.00",8.88,99.59,"1,043.53","9,208.00",10.96,100.04,"2,365.22","25,249.00",10.56,99.22,534.62,"3,510.00",5.30,103.29,983.62,"5,563.00",14.67,101.39,"1,192.64","12,435.00",7.94,101.37,407.83,"3,641.00",11.44,100.56,"1,840.02","9,399.00",55.82,101.11
2020-03-13,240.65,"7,501.00",9.08,100.70,"1,642.80","7,477.00",17.05,100.76,156.32,"3,226.00",4.84,99.39,166.88,"1,156.00",12.35,102.39,495.89,"7,990.00",8.05,99.54,876.15,"9,024.00",9.45,100.01,"2,060.17","25,316.00",9.28,99.12,455.63,"3,483.00",4.53,103.27,884.12,"5,622.00",12.95,101.39,"1,004.12","12,277.00",6.77,101.26,346.86,"3,703.00",9.51,100.51,"1,680.65","10,017.00",52.18,101.09
2020-03-20,213.67,"7,359.00",8.20,100.67,"1,498.64","7,626.00",15.23,100.79,130.77,"3,214.00",4.11,99.39,141.43,"1,127.00",10.76,102.39,404.38,"7,806.00",6.74,99.47,729.19,"8,539.00",8.30,100.00,"1,793.63","24,775.00",8.52,99.09,390.81,"3,462.00",3.87,103.20,831.31,"5,581.00",12.31,101.36,853.33,"11,908.00",5.94,101.16,302.31,"3,658.00",8.44,100.44,"1,561.78","10,025.00",48.04,101.15
2020-03-27,233.79,"7,230.00",9.14,100.65,"1,576.64","7,545.00",16.18,100.82,145.38,"3,182.00",4.66,99.29,156.71,"1,041.00",12.81,102.30,471.51,"7,680.00",8.01,99.51,854.86,"8,319.00",9.95,100.02,"1,970.03","24,414.00",9.31,99.05,453.40,"3,375.00",4.61,103.20,872.97,"5,514.00",13.09,101.33,956.63,"11,714.00",6.75,101.12,325.88,"3,604.00",9.22,100.41,"1,725.80","10,105.00",52.71,101.10
2020-04-03,231.70,"7,003.00",9.20,100.61,"1,632.27","7,637.00",16.57,100.80,158.02,"3,093.00",5.09,99.19,166.45,"1,078.00",13.09,102.19,476.90,"7,377.00",8.20,99.49,861.98,"7,767.00",10.72,99.84,"1,899.79","24,467.00",9.01,99.03,433.13,"3,276.00",4.54,103.13,899.80,"5,602.00",13.62,101.34,935.81,"9,423.00",6.74,101.08,327.27,"3,357.00",9.94,100.33,"1,849.14","10,272.00",54.88,101.14
2020-04-10,248.00,"6,818.00",10.34,100.59,"1,659.08","7,501.00",17.13,100.75,171.70,"3,059.00",5.63,99.21,183.41,"1,008.00",17.84,102.13,522.14,"7,123.00",9.40,99.55,945.55,"7,325.00",12.46,99.84,"2,032.46","23,127.00",10.05,98.97,474.85,"3,216.00",5.08,103.17,947.70,"5,545.00",14.57,101.29,"1,072.26","9,022.00",8.07,101.04,366.86,"3,186.00",11.71,100.28,"2,034.69","10,267.00",61.90,101.22
2020-04-17,255.02,"6,739.00",10.74,100.64,"1,721.54","7,476.00",17.89,100.76,176.84,"3,031.00",5.85,99.17,182.95,971.00,18.43,102.12,530.90,"6,762.00",9.96,99.46,988.93,"7,204.00",13.31,99.86,"2,136.06","23,014.00",10.52,99.09,472.97,"3,180.00",5.13,103.18,969.73,"5,599.00",14.79,101.32,"1,072.41","8,757.00",8.32,101.03,369.26,"3,042.00",12.39,100.31,"2,059.07","10,350.00",61.95,101.18
2020-04-24,250.28,"6,645.00",10.73,100.58,"1,787.82","7,536.00",18.48,100.72,177.78,"3,017.00",5.92,99.05,180.34,900.00,19.60,102.02,520.96,"6,311.00",10.00,99.43,980.16,"7,277.00",13.09,99.79,"2,060.35","22,750.00",10.24,99.04,454.07,"3,157.00",4.97,103.13,"1,009.99","5,635.00",15.26,101.32,"1,026.11","8,334.00",8.41,100.88,372.62,"2,985.00",12.68,100.21,"2,083.18","10,392.00",64.04,101.17
2020-05-01,258.15,"6,535.00",11.27,100.62,"1,818.40","7,524.00",18.84,100.70,188.61,"3,033.00",6.21,99.17,188.37,814.00,22.66,102.21,541.82,"5,857.00",11.32,99.52,"1,018.26","6,682.00",14.82,99.91,"2,118.17","22,597.00",10.52,99.07,499.80,"3,160.00",5.43,103.20,"1,042.92","5,647.00",15.88,101.30,"1,079.03","7,999.00",9.24,100.93,383.44,"2,913.00",13.39,100.23,"2,071.29","10,446.00",63.12,101.17
2020-05-08,256.62,"6,585.00",11.12,100.64,"1,905.45","7,809.00",19.04,100.73,185.77,"3,118.00",5.97,99.10,190.32,854.00,21.79,102.21,532.15,"6,029.00",10.75,99.49,988.73,"6,057.00",15.81,99.79,"2,136.17","22,868.00",10.28,99.12,486.08,"3,169.00",5.27,103.18,"1,036.52","5,694.00",15.65,101.24,"1,082.35","8,136.00",9.10,101.01,373.78,"2,972.00",12.81,100.21,"2,093.75","10,685.00",62.31,101.31
2020-05-15,253.79,"6,540.00",11.06,100.62,"1,955.61","7,809.00",19.47,100.63,179.69,"3,108.00",5.79,99.10,183.09,825.00,21.65,102.19,507.80,"6,029.00",10.17,99.45,973.20,"5,957.00",15.79,99.78,"2,133.32","22,901.00",10.10,99.11,474.86,"3,172.00",5.16,103.18,"1,051.74","5,779.00",15.64,101.21,"1,044.84","7,919.00",9.00,100.98,370.98,"2,682.00",13.23,100.22,"2,146.08","10,218.00",64.73,101.29
2020-05-22,259.62,"6,515.00",11.35,100.54,"2,058.05","7,810.00",20.53,100.59,183.97,"3,095.00",5.99,99.08,186.49,882.00,20.53,102.05,520.19,"5,991.00",10.46,99.33,"1,055.36","5,843.00",17.50,99.68,"2,187.15","22,944.00",10.28,99.00,472.04,"3,159.00",5.17,103.07,"1,038.22","5,960.00",14.92,101.20,"1,083.26","7,721.00",9.55,100.92,384.90,"2,591.00",14.22,100.19,"2,149.07","10,189.00",65.35,101.26
2020-05-29,268.32,"6,470.00",11.80,100.52,"2,076.43","7,883.00",20.53,100.44,196.41,"3,085.00",6.36,99.00,204.98,877.00,22.86,102.07,538.92,"5,788.00",11.29,99.32,"1,101.56","5,590.00",19.08,99.65,"2,274.64","22,683.00",10.78,98.98,500.41,"3,162.00",5.44,103.06,"1,038.28","5,968.00",14.90,101.22,"1,130.24","7,696.00",9.98,100.98,406.22,"2,651.00",14.68,100.27,"2,158.17","10,180.00",65.28,101.26
2020-06-05,290.62,"6,646.00",12.41,100.55,"2,107.32","8,030.00",20.44,100.36,209.11,"3,107.00",6.74,99.02,237.16,943.00,24.45,102.03,612.29,"6,000.00",11.94,99.31,"1,185.58","6,097.00",18.86,99.74,"2,443.30","23,260.00",11.45,99.02,556.68,"3,191.00",5.99,103.06,"1,071.19","6,094.00",15.03,101.23,"1,238.39","7,954.00",10.56,101.03,433.24,"2,857.00",14.28,100.16,"2,383.86","10,353.00",71.71,101.35
2020-06-12,281.78,"6,539.00",12.22,100.50,"2,125.09","8,083.00",20.53,100.37,192.37,"3,310.00",6.86,98.97,226.19,916.00,23.71,101.98,569.02,"5,840.00",11.47,99.24,"1,190.00","6,171.00",18.83,99.65,"2,404.22","23,179.00",10.96,98.97,508.14,"3,192.00",5.47,102.95,"1,032.23","6,126.00",14.42,101.25,"1,173.12","8,745.00",10.02,100.96,400.47,"1,674.00",18.93,100.03,"2,692.68","10,429.00",83.38,101.34
2020-06-19,283.37,"6,504.00",12.36,100.49,"2,146.09","8,081.00",20.76,100.35,195.23,"3,312.00",7.01,98.99,227.79,878.00,24.88,101.98,547.14,"5,736.00",11.67,99.25,"1,254.19","6,152.00",20.01,99.65,"2,425.50","22,885.00",11.22,98.99,508.97,"3,191.00",5.48,102.91,"1,011.69","6,142.00",14.10,101.21,"1,141.42","8,811.00",9.78,100.89,396.33,"1,663.00",18.91,99.99,"2,669.16","10,510.00",81.82,101.34
2020-06-26,283.38,"6,468.00",12.41,100.48,"2,233.29","8,106.00",21.65,100.32,190.86,"3,312.00",6.90,99.00,215.61,852.00,24.32,101.98,516.71,"5,772.00",11.12,99.22,"1,254.21","6,047.00",20.22,99.60,"2,388.30","22,804.00",11.25,99.03,490.29,"3,194.00",5.26,102.89,"1,000.32","6,165.00",13.88,101.22,"1,135.51","8,719.00",9.81,100.85,385.36,"1,442.00",21.29,99.99,"2,656.82","10,510.00",83.81,101.28
2020-07-03,285.89,"6,766.00",12.17,100.50,"2,340.57","8,306.00",22.10,100.30,195.10,"3,372.00",7.15,99.05,219.44,916.00,22.16,101.97,533.52,"5,792.00",11.22,99.24,"1,236.37","6,486.00",18.59,99.68,"2,404.17","23,499.00",10.99,99.08,493.26,"3,228.00",5.22,102.88,"1,024.75","6,089.00",14.39,101.21,"1,129.37","11,191.00",9.44,100.84,389.34,"1,598.00",19.35,99.99,"2,618.93","10,423.00",78.78,101.19
2020-07-10,285.06,"6,587.00",12.21,100.41,"2,509.37","8,278.00",23.80,100.10,193.40,"3,346.00",7.17,98.93,207.19,855.00,22.38,101.88,531.99,"5,732.00",11.39,99.15,"1,235.81","6,335.00",19.05,99.51,"2,404.12","23,446.00",10.86,99.05,477.84,"3,234.00",5.06,102.75,"1,001.68","6,010.00",14.23,101.15,"1,109.13","8,707.00",9.60,100.73,381.67,"1,554.00",19.72,99.93,"2,590.71","10,468.00",77.78,101.15
2020-07-17,291.57,"6,600.00",12.47,100.43,"2,388.48","8,305.00",22.51,100.07,200.02,"3,320.00",7.40,98.87,214.03,883.00,22.45,101.82,552.54,"5,663.00",11.86,99.15,"1,240.44","6,471.00",18.63,99.45,"2,449.56","23,461.00",11.14,99.07,505.58,"3,258.00",5.31,102.73,"1,028.91","5,991.00",14.63,101.13,"1,219.86","8,648.00",10.56,100.84,399.58,"1,596.00",20.03,99.96,"2,643.06","10,413.00",79.44,101.23
