Date,KOSPI2_Close,KOSPI2_12MF_EPS,KOSPI2_12MF_PE,KOSPI2_Fund_Flow,KSP2_CT_Close,KSP2_CT_12MF_EPS,KSP2_CT_12MF_PE,KSP2_CT_Fund_Flow,KSP2_HI_Close,KSP2_HI_12MF_EPS,KSP2_HI_12MF_PE,KSP2_HI_Fund_Flow,KSP2_MT_Close,KSP2_MT_12MF_EPS,KSP2_MT_12MF_PE,KSP2_MT_Fund_Flow,KSP2_EN_Close,KSP2_EN_12MF_EPS,KSP2_EN_12MF_PE,KSP2_EN_Fund_Flow,KSP2_IT_Close,KSP2_IT_12MF_EPS,KSP2_IT_12MF_PE,KSP2_IT_Fund_Flow,KSP2_FN_Close,KSP2_FN_12MF_EPS,KSP2_FN_12MF_PE,KSP2_FN_Fund_Flow,KSP2_CS_Close,KSP2_CS_12MF_EPS,KSP2_CS_12MF_PE,KSP2_CS_Fund_Flow,KSP2_CD_Close,KSP2_CD_12MF_EPS,KSP2_CD_12MF_PE,KSP2_CD_Fund_Flow
2018-01-28,335.38,10381,9.27,100.89,285.59,3073,8.85,98.57,324.47,1721,16.48,101.93,1151.63,13621,10.15,101.01,1665.38,18071,8.82,100.64,2409.81,38837,7.49,99.76,933.02,3725,8.97,103.58,1386.76,7708,12.3,101.91,1641.56,10286,11.11,100.91
2018-02-04,327.01,10313,9.14,100.83,291.23,3055,9.04,98.56,322.27,1774,15.7,101.95,1112.24,13627,9.8,100.94,1639.69,18153,8.67,100.59,2309.21,38157,7.24,99.61,933.56,3752,8.9,103.6,1355.09,7674,12.04,101.9,1687.13,10324,11.36,101
2018-02-11,304.83,10263,8.54,100.81,260.59,2951,8.37,98.49,299.7,1755,14.77,101.93,1056.9,13559,9.24,100.92,1526.15,18168,8.06,100.64,2151.23,37993,6.78,99.56,861.45,3763,8.2,103.57,1270.58,7576,11.4,101.89,1570.98,10256,10.65,100.97
2018-02-18,314.4,10078,8.85,100.82,259.13,2908,8.44,98.5,293.6,1473,14.88,102,1058.71,13554,9.42,100.93,1546.05,18183,8.16,100.63,2246.3,38030,7.27,99.6,880.4,3782,8.32,103.55,1255.4,7074,12.1,101.84,1539.22,10214,10.5,100.95
2018-02-25,316.81,10079,8.97,100.85,266.33,2858,8.84,98.56,297.91,1456,15.3,102.04,1061.65,13557,9.45,100.93,1603.13,18274,8.42,100.7,2266.8,38932,7.16,99.63,903.7,3757,8.58,103.58,1290.72,7187,12.48,101.86,1581.3,10135,10.83,100.97
2018-03-04,308.35,10136,8.66,100.81,253.3,2921,8.26,98.46,292.81,1494,14.73,101.92,1024.46,13670,9.04,100.87,1596.99,18180,8.39,100.7,2203.88,38360,6.9,99.56,872.65,3769,8.25,103.56,1249.23,7174,12.15,101.82,1536.71,10273,10.37,100.92
2018-03-11,317.67,10142,9.19,100.84,267.7,2919,8.76,98.64,315.41,1447,16.06,101.92,1011.01,13649,8.96,100.78,1609.86,18164,8.45,100.76,2331.27,38673,7.41,99.64,856.49,3757,8.14,103.55,1275.66,7161,12.47,101.85,1546.25,10244,10.49,100.96
2018-03-18,322.88,10149,9.32,100.85,264.67,2893,8.75,98.65,315.72,1438,16.07,101.95,996.89,13672,8.83,100.78,1619.42,18158,8.5,100.72,2419.28,38722,7.65,99.63,857.99,3762,8.14,103.57,1284.02,7115,12.62,101.85,1558.79,10250,10.56,100.97
2018-03-25,312.42,10144,9.03,100.79,254.87,2899,8.45,98.62,311.69,1411,16.28,101.84,964.12,13732,8.41,100.63,1576.17,18135,8.28,100.7,2306.53,38842,7.34,99.55,841.52,3737,8.02,103.49,1237.5,7098,12.17,101.84,1521.96,10175,10.37,100.96
2018-04-01,314.61,10116,9.15,100.8,269.76,2906,8.94,98.67,307.94,1411,16.97,101.69,978.76,13549,8.63,100.54,1582.78,18056,8.35,100.71,2316.83,38778,7.33,99.56,835.97,3737,7.98,103.49,1283.83,7111,12.67,101.9,1545.14,10014,10.67,100.97
2018-04-08,311.61,10148,9.06,100.78,272.08,2949,8.85,98.74,299.17,1471,15.82,101.66,952.06,13589,8.39,100.53,1570.03,18065,8.28,100.68,2259.91,38913,7.15,99.51,805.86,3752,7.69,103.49,1310.93,6997,13.15,101.91,1598.97,10136,10.87,100.98
2018-04-15,314.86,10124,9.17,100.78,280.27,3010,8.91,98.73,299.05,1467,15.91,101.66,942.52,13026,8.85,100.51,1547.04,18074,8.16,100.63,2288.89,39025,7.29,99.54,823.1,3746,7.84,103.53,1301.98,6960,13.18,101.87,1573.65,9968,10.89,100.95
2018-04-22,317.89,10081,9.29,100.76,303.74,3038,9.67,98.79,304.46,1407,16.7,101.59,984.8,13025,9.29,100.53,1545.84,18047,8.16,100.61,2279.53,39039,7.43,99.49,827.22,3738,7.89,103.52,1307.3,6799,13.56,101.88,1585.68,9841,11.11,100.96
2018-04-29,320.8,10175,9.29,100.74,301.34,3238,9.22,98.71,303.3,1411,16.61,101.5,973.05,14019,8.93,100.5,1506.35,17777,8.07,100.59,2280.99,39893,7.37,99.44,852.19,3797,8.01,103.55,1312.92,6691,13.84,101.9,1595.38,9562,11.49,100.98
2018-05-06,316.75,10224,9.11,100.68,333.41,3249,10.27,98.76,324.3,1382,19.15,101.69,1026.08,14090,9.39,100.54,1500.64,17727,8.05,100.51,2210.95,40168,7.13,99.31,840.2,3813,7.87,103.56,1335.57,6764,13.96,101.92,1575.7,9618,11.24,100.93
2018-05-13,318.51,10230,9.17,100.71,329.19,3295,10.04,98.83,342.95,1343,20.78,101.8,1034.5,13989,9.4,100.57,1527.79,17685,8.2,100.51,2253.15,40116,7.16,99.32,847.93,3828,7.92,103.61,1329.25,6800,13.79,101.94,1580.13,9683,11.19,100.97
2018-05-20,315.37,10237,9.1,100.71,347.14,3425,10.45,98.84,343.54,1364,20.48,101.98,1037.24,13985,9.46,100.58,1523.85,17541,8.27,100.53,2239.26,40185,6.99,99.32,833.91,3808,7.84,103.58,1315.39,6610,14.01,101.95,1574.66,9714,11.15,100.96
2018-05-27,318.05,10226,9.15,100.74,320.84,3458,9.48,99.08,316.95,1329,19.39,101.88,973.12,13977,8.98,100.55,1491.94,17498,8.12,100.49,2332.86,40189,7.36,99.39,816.64,3809,7.67,103.56,1306.22,6617,13.88,101.93,1517.11,9698,10.76,100.91
2018-06-03,313.22,10271,8.98,100.75,333.45,3465,9.88,98.87,335.34,1390,19.26,101.98,975.7,13431,8.89,100.55,1465.02,17644,7.89,100.46,2293.67,40292,7.18,99.41,786.51,3842,7.33,103.53,1303.36,6669,13.74,101.95,1505.8,9774,10.58,100.92
2018-06-10,314.97,10263,9.06,100.71,327.33,3467,9.66,98.82,329.87,1361,19.47,101.85,1009.11,13429,9.25,100.4,1517.88,17567,8.21,100.48,2301.91,40256,7.07,99.34,829.09,3857,7.65,103.54,1340.91,6602,14.3,101.98,1525.89,9855,10.72,100.91
2018-06-17,308.73,10185,8.87,100.7,311.28,3514,9.18,98.82,312.81,1706,16.01,101.8,982.83,13442,9.15,100.4,1502.15,17497,8.14,100.47,2252.52,40223,6.84,99.3,805.3,3863,7.42,103.49,1336.55,6625,14.15,101.96,1494.05,9325,10.42,100.88
2018-06-24,303.69,10267,8.73,100.7,299.42,3508,8.91,98.83,300.32,1762,15.67,101.82,910.83,13392,8.63,100.38,1432.44,17636,7.82,100.43,2259.01,40258,6.82,99.3,787.45,3873,7.26,103.48,1347.91,6609,14.27,101.98,1447.23,9339,10.07,100.86
2018-07-01,299.66,10228,8.65,100.7,290.48,3522,8.59,98.81,290.92,1768,15.14,101.82,891.27,12903,8.68,100.37,1420.8,17604,7.77,100.39,2232.92,40111,6.75,99.31,779.74,3879,7.17,103.48,1334.35,6620,14.08,101.98,1424.54,9300,9.96,100.85
2018-07-08,293.11,10213,8.43,100.7,287.22,3545,8.4,98.88,285.31,1748,14.41,101.91,848.89,13223,8.07,100.39,1373.85,17459,7.47,100.39,2206.94,40343,6.54,99.28,789.3,3893,7.21,103.53,1289.52,6746,13.76,101.98,1397.02,9225,9.81,100.9
2018-07-15,298.65,10152,8.61,100.72,283.2,3518,8.41,98.95,272.89,1740,13.84,101.88,848.38,13391,8.04,100.4,1407.83,17065,7.74,100.36,2298.08,40246,6.81,99.32,793.86,3900,7.21,103.55,1300.08,6698,13.94,101.99,1402.49,9167,9.9,100.89
2018-07-22,296.95,10157,8.56,100.72,271.53,3530,8.01,99.01,265.02,1737,13.5,101.86,819.37,13379,7.79,100.36,1400.89,17046,7.73,100.35,2286.52,40407,6.84,99.32,775.46,3910,7.04,103.55,1255.51,6639,13.53,101.98,1421.47,9101,10.17,100.89
2018-07-29,297.78,10140,8.6,100.72,285.54,3563,8.36,99.01,284.13,1577,15.94,101.88,877.52,13135,8.48,100.36,1450.71,16796,8.12,100.39,2275.12,40616,6.75,99.33,782.8,3951,7.02,103.55,1259.37,6625,13.61,101.98,1443.85,8989,10.46,100.92
2018-08-05,295.61,10178,8.52,100.73,296.84,3621,8.53,99.1,293.51,1571,16.54,101.99,873.77,13253,8.34,100.35,1443.58,16816,8.07,100.43,2223.54,40601,6.59,99.32,772.72,3942,6.95,103.53,1275.79,6779,13.47,102,1425.03,9097,10.2,100.91
2018-08-12,293.64,10174,8.5,100.71,295.23,3544,8.48,99.22,298.44,1548,17.05,102.03,889.73,13198,8.52,100.36,1438.41,16785,8.06,100.45,2163.58,40544,6.48,99.23,768.8,3936,6.94,103.53,1262.85,6859,13.17,102.01,1455.33,9134,10.39,100.97
2018-08-19,288.57,10128,8.38,100.7,291,3537,8.41,99.18,298.58,1483,17.76,102.02,858.74,13177,8.18,100.33,1444.33,16872,8.12,100.47,2125.14,40551,6.33,99.2,759.72,3936,6.84,103.52,1238.01,6598,13.41,101.99,1443.68,9074,10.19,100.97
2018-08-26,295.54,10121,8.58,100.71,302.51,3535,8.76,99.21,309.36,1471,18.62,101.94,869.3,13161,8.32,100.31,1427.53,16830,8.04,100.5,2213.33,40536,6.62,99.2,757.27,3936,6.83,103.51,1252.55,6595,13.58,102,1438.51,9087,10.3,100.96
2018-09-02,300.07,10098,8.72,100.72,297.49,3534,8.62,99.24,304.3,1452,18.66,101.9,896.51,13110,8.55,100.24,1425.92,16767,8.03,100.48,2258.71,40447,6.87,99.23,765.18,3934,6.9,103.51,1243.05,6544,13.63,101.99,1433.31,9089,10.27,100.98
2018-09-09,292.86,10190,8.45,100.7,304.52,3532,8.85,99.38,316.25,1489,18.88,102.05,885.12,13224,8.21,100.24,1403.18,17430,7.44,100.48,2175.77,40536,6.47,99.11,753.36,3925,6.83,103.52,1233.95,6636,13.35,101.99,1475.92,9200,10.43,101.02
2018-09-16,297.29,10200,8.57,100.73,322.74,3527,9.37,99.43,330.8,1453,18.94,102.12,879.67,13254,8.03,100.21,1437.35,17362,7.66,100.52,2193.2,40502,6.57,99.16,759.9,3925,6.87,103.52,1265.19,6630,13.73,102.03,1467.88,9248,10.33,101.05
2018-09-23,300.81,10162,8.72,100.79,316.58,3565,9.18,99.46,334.63,1451,19.16,102.3,901.81,13256,8.28,100.3,1431.51,17305,7.67,100.53,2191.91,40220,6.73,99.12,781.66,3927,7.07,103.61,1240.27,6637,13.42,102.01,1471.78,9247,10.4,101.44
2018-09-30,300.51,10142,8.74,100.78,316.98,3555,9.2,99.59,341.19,1454,19.76,102.33,897.05,12582,8.35,100.21,1462.68,17678,7.78,100.57,2156.81,40196,6.61,99.07,802.99,3925,7.26,103.66,1277.74,6589,13.93,102.07,1485.49,9190,10.54,101.45
2018-10-07,291.28,10143,8.44,100.76,314.6,3641,8.61,99.56,351.46,1461,20.13,102.33,862.93,12663,7.93,100.23,1423.84,17214,7.72,100.57,2080.16,40295,6.35,99.03,808.92,3924,7.29,103.65,1224.38,6601,13.28,102.07,1416.38,9355,9.9,101.45
2018-10-14,279.37,10100,8.1,100.76,284.24,3623,7.94,99.57,314.17,1450,18.4,102.32,802.3,12622,7.43,100.23,1355.02,17061,7.42,100.58,2055.5,40054,6.3,99.07,757.32,3926,6.82,103.61,1160.33,6611,12.56,102.06,1332.87,9294,9.38,101.44
2018-10-21,278.63,10077,8.11,100.77,280.97,3590,7.94,99.6,311.64,1464,19.05,102.31,794.99,13030,7.42,100.23,1355.71,16962,7.46,100.55,2031.02,39980,6.27,99.07,756.62,3923,6.82,103.59,1179.66,6659,12.63,102.08,1319.81,9300,9.3,101.44
2018-10-28,262.69,10052,7.71,100.76,251,3568,7.12,99.59,280.08,1500,16.75,102.28,752.82,13036,7.15,100.22,1311.68,16779,7.32,100.5,1864.87,39589,5.87,99.06,752.81,3928,6.8,103.61,1152.2,6555,12.36,102.08,1253.11,9694,9.2,101.45
2018-11-04,272.56,9783,8.15,100.8,262.6,3493,7.6,99.63,291.91,1469,17.84,102.36,769.58,12963,7.38,100.3,1365.59,16201,7.87,100.59,2005.47,38442,6.51,99.13,742.96,3902,6.77,103.64,1132.02,6672,12.08,102.03,1257.96,8874,9.28,101.45
2018-11-11,271.33,9752,8.14,100.78,260.53,3482,7.58,99.62,301,1462,18.53,102.36,769.38,12970,7.29,100.3,1324.68,16058,7.7,100.56,1987.39,38432,6.5,99.11,742.44,3891,6.81,103.64,1133.36,6641,12.14,102.02,1244.01,8860,9.19,101.44
2018-11-18,271.65,9669,8.21,100.78,265.49,3442,7.88,99.69,313.6,1472,18.92,102.51,777.09,12952,7.25,100.31,1345.74,15877,7.92,100.58,1973.07,38206,6.48,99.09,740.46,3855,6.85,103.61,1154.29,6641,12.37,102.02,1258.11,8811,9.33,101.43
2018-11-25,266.33,9639,8.07,100.77,265.59,3444,7.91,99.68,317.41,1385,20.28,102.49,769.84,12954,7.11,100.24,1326.95,15757,7.84,100.55,1936.28,38163,6.31,99.08,730.68,3855,6.73,103.59,1164.2,6638,12.5,102.01,1202.89,8731,8.96,101.46
2018-12-02,271.35,9592,8.27,100.77,280.34,3427,8.35,99.75,314.23,1385,19.97,102.86,773.8,12794,7.19,100.27,1355.99,15683,8.06,100.57,2006.06,37872,6.41,99.02,724.71,3854,6.7,103.54,1205.84,6699,12.83,102.02,1275.88,8684,9.53,101.54
2018-12-09,268.28,9578,8.19,100.77,283.57,3387,8.55,99.76,323.62,1416,19.47,102.85,778.79,12864,7.24,100.26,1336.34,15479,8.05,100.52,1933.21,37542,6.29,99.02,719.86,3846,6.66,103.53,1205.45,6846,12.56,102.03,1274.09,8828,9.38,101.53
2018-12-16,265.55,9259,8.33,100.75,292.32,3386,8.81,99.83,331.47,1419,19.98,102.89,805.16,12880,7.47,100.28,1342.91,15500,8.09,100.54,1870,34036,5.64,98.92,724.74,3849,6.71,103.55,1226.92,7018,15.48,102.06,1321.54,8788,9.56,101.55
2018-12-23,265.06,9148,8.46,100.77,289.03,3330,8.87,99.75,314.91,1700,17.02,102.83,790.2,13382,7.32,100.19,1339.59,15513,8.05,100.6,1864.66,32384,5.88,98.96,737.15,3847,6.82,103.56,1231.44,7050,15.49,102.06,1338.87,8785,9.7,101.55
2018-12-30,261.98,9110,8.4,100.77,286.36,3322,8.81,99.76,309.08,1693,17.37,102.81,778.62,13369,7.25,100.19,1304.24,15480,7.84,100.59,1864.32,32132,5.94,98.97,703.99,3846,6.52,103.56,1216.72,7049,15.27,102.07,1310.55,8812,9.46,101.55
2019-01-06,257.89,8998,8.31,100.78,280.53,3269,8.55,99.76,317.6,1664,17.08,102.87,779.65,13156,7.35,100.23,1231.75,15770,7.37,100.57,1794.47,32411,5.85,98.94,691.11,3843,6.38,103.56,1214.81,7138,15.02,102.12,1331.07,8558,9.52,101.57
2019-01-13,267.13,8667,8.92,100.79,286.56,3261,8.76,99.75,315.97,1621,17.44,102.82,818.4,12957,7.85,100.21,1301.4,15243,8.05,100.6,1949.43,30065,6.83,98.97,688.02,3815,6.42,103.55,1210.59,7211,14.8,102.12,1333.95,8489,9.63,101.57
2019-01-20,273.88,8470,9.32,100.81,291.12,3254,8.94,99.73,325.66,1607,18.13,102.86,820.05,12891,7.97,100.22,1341.38,14953,8.45,100.61,1976.55,28406,7.28,98.99,714.78,3788,6.7,103.55,1204.92,6966,15.13,102.1,1403.34,8388,10.24,101.61
2019-01-27,281.67,8153,9.93,100.88,300.73,3242,9.31,99.75,330.23,1607,18.33,102.89,829.57,12414,8.41,100.25,1362.79,14914,8.62,100.7,2099.05,26224,8.4,99.18,726.11,3745,6.91,103.57,1214.22,6916,15.36,102.12,1407.01,8246,10.38,101.61
2019-02-03,285.79,7939,10.27,100.88,302,3099,9.8,99.63,327.45,1615,17.97,102.64,849.03,12343,8.57,100.23,1368.87,14687,8.78,100.7,2103.44,25187,8.96,99.22,743.04,3749,7.01,103.63,1221.04,7038,15.22,102.09,1430.63,7903,10.56,101.61
2019-02-10,281.49,7921,10.15,100.86,298.36,3096,9.7,99.6,327.24,1608,18.04,102.62,832.26,12294,8.46,100.13,1359.1,14604,8.77,100.65,2080.26,25094,8.76,99.18,741.74,3741,7.02,103.62,1203.46,7085,14.89,102.07,1408.13,7897,10.4,101.58
2019-02-17,283.98,8134,10.39,100.84,297.38,3102,9.67,99.6,318.2,1562,18,102.59,827.15,12193,8.5,100.13,1386.44,14485,9.05,100.66,2124.8,24969,9.01,99.13,737.65,3850,7.2,103.6,1219.77,7168,14.94,102.11,1399.61,8035,10.56,101.58
2019-02-24,288.74,7837,10.56,100.84,298.14,3109,9.68,99.65,328.95,1502,19.39,102.64,866.51,12196,8.81,100.15,1405.72,14297,9.29,100.62,2167.78,24750,9.33,99.13,738.44,3698,7.1,103.59,1262.67,7161,15.5,102.15,1409.95,8022,10.64,101.59
2019-03-03,283.8,7808,10.44,100.85,284.3,3084,9.29,99.66,316.43,1469,19.2,102.7,852.83,12198,8.6,100.15,1411.12,14065,9.34,100.64,2097.84,24717,8.94,99.06,731.21,3700,7.03,103.59,1262.25,7020,15.77,102.19,1435.88,8040,10.8,101.61
2019-03-10,274.84,7831,10.03,100.82,273.4,3076,8.97,99.64,297.38,1453,17.49,102.54,814.17,12140,8.21,100.13,1359.57,14228,8.88,100.58,2028.54,24877,8.61,99.03,700.23,3715,6.72,103.56,1260.12,7093,15.53,102.2,1371.43,8116,10.22,101.6
2019-03-17,279.87,7741,10.33,100.86,280.19,3077,9.15,99.77,301.87,1425,18.1,102.57,849.43,12092,8.63,100.2,1389.66,14139,9.12,100.64,2054.65,24278,8.93,99.04,732.51,3714,7.04,103.63,1290.71,7062,15.99,102.24,1400.86,8087,10.48,101.69
2019-03-24,283.13,7658,10.52,100.86,275.77,3081,8.98,99.76,294.71,1428,17.62,102.54,827.92,11972,8.58,100.19,1379.93,14040,9.13,100.59,2132.59,23715,9.62,99.08,716.49,3716,6.89,103.57,1260.62,7053,15.59,102.21,1411.69,8038,10.55,101.68
2019-03-31,276.48,7471,10.54,100.87,281.01,3068,9.23,99.91,290.2,1381,17.85,102.61,817.17,11911,8.49,100.18,1333.83,13918,8.91,100.57,2096.45,22332,9.89,99.09,702.91,3732,6.74,103.59,1244.19,6915,15.7,102.19,1389.51,8035,10.39,101.69
2019-04-07,286.68,7432,10.95,100.88,286.5,3053,9.42,99.98,302.5,1367,18.73,102.69,868.75,11481,9.15,100.23,1379.4,13750,9.33,100.58,2169.47,22027,10.45,99.11,742.26,3747,7.04,103.62,1238.69,7016,15.41,102.13,1451.6,8116,10.74,101.74
2019-04-14,288.37,7285,11.24,100.89,282.04,3031,9.38,99.95,301.1,1371,18.59,102.73,861.74,11454,9.03,100.22,1374.02,13503,9.46,100.56,2189.27,21276,10.83,99.13,744.69,3723,7.1,103.64,1259.67,6995,15.76,102.15,1474.59,8106,10.92,101.76
2019-04-21,285.89,7402,11.21,100.89,276.53,3031,9.2,99.93,293.72,1369,18.24,102.68,847.26,11314,8.95,100.13,1355.67,13451,9.37,100.53,2178.1,21588,10.72,99.13,733.01,3730,6.97,103.62,1260.21,6837,16.09,102.15,1503.17,9921,10.94,101.76
2019-04-28,281.34,7293,11.2,100.88,278.4,3039,9.18,100.02,291.96,1358,18.37,102.68,813.37,11318,8.62,100.06,1311.08,13208,9.31,100.46,2130.69,20848,10.92,99.11,725.54,3728,6.92,103.62,1239.48,6840,15.86,102.13,1478.85,9947,10.73,101.75
2019-05-05,283.67,7322,11.23,100.86,279.61,3187,8.78,100.01,295.47,1322,19.15,102.63,798.4,11256,8.58,99.99,1313.18,13370,9.21,100.43,2159.31,20713,11.12,99.09,733.42,3750,6.94,103.6,1223.7,6988,15.31,102.07,1489.81,10049,10.69,101.72
2019-05-12,272.06,7305,10.79,100.83,262.28,3178,8.28,99.95,275.51,1321,17.86,102.57,769.47,11260,8.24,99.95,1261.45,13336,8.93,100.4,2025.34,20713,10.48,99.03,721.53,3750,6.81,103.6,1183.79,6953,14.83,102.07,1426.3,9990,10.29,101.72
2019-05-19,264.35,7219,10.59,100.81,268.95,3164,8.49,100.03,270.04,1302,17.74,102.61,751.19,11276,8,99.94,1240.3,13227,8.83,100.39,1967.87,20236,10.11,99,709.66,3743,6.7,103.6,1137.59,6026,16.28,102.02,1382.21,10174,9.77,101.71
2019-05-26,264.42,7203,10.6,100.81,265.65,3163,8.37,100.05,266.27,1223,18.7,102.63,745.37,11732,7.85,99.92,1215.85,13069,8.75,100.38,1964.37,20265,10.27,98.99,725.46,3736,6.85,103.63,1119.72,5896,16.29,102,1377.74,10192,9.73,101.72
2019-06-02,263.89,7011,10.7,100.82,268.08,3147,8.53,100.08,276.16,1238,19.51,102.7,747.55,11607,8.09,99.9,1216.48,12954,8.84,100.39,1972.58,20018,10.36,98.99,703.86,3736,6.67,103.61,1119.25,5712,16.81,102,1377.66,8437,9.82,101.71
2019-06-09,268.27,7083,10.75,100.82,274.53,3177,8.63,100.09,275.55,1301,18.51,102.7,754.65,11690,8,99.85,1214.36,13112,8.71,100.36,2006.47,20184,10.58,99,711.03,3757,6.7,103.61,1121.72,5810,16.57,102,1402.48,8501,9.92,101.71
2019-06-16,270.48,7074,10.91,100.81,286.9,3145,9.15,100.13,289.43,1327,19.11,102.75,779.83,11577,8.4,99.84,1228.59,13070,8.91,100.3,2017.4,20079,10.6,98.99,717.19,3755,6.77,103.61,1126.78,5746,16.87,101.96,1415.09,8668,10.15,101.72
2019-06-23,275.48,7041,11.14,100.8,283.73,3147,9.04,100.12,291.63,1312,19.49,102.79,790.48,11588,8.5,99.87,1242.94,12933,9.1,100.3,2053.64,19957,11.02,98.98,721.18,3754,6.81,103.62,1129.32,5713,17.03,101.91,1429.52,8659,10.26,101.69
2019-06-30,277.5,6928,11.34,100.82,280.69,3138,8.98,100.11,288.04,1293,19.52,102.75,789.61,11460,8.61,99.89,1239.58,12434,9.28,100.31,2095.37,19511,11.57,99.03,724.73,3753,6.84,103.63,1118.98,5325,17.43,101.9,1430.93,8646,10.28,101.69
2019-07-07,274.35,6984,11.16,100.83,276.34,3158,8.77,100.08,288.7,1306,19.35,102.77,790.94,11406,8.62,99.9,1276.22,12413,9.56,100.35,2057.95,19684,11.2,99.01,708.85,3762,6.68,103.61,1124.93,5443,17.18,101.94,1425.41,8762,10.11,101.72
2019-07-14,272.68,6910,11.18,100.83,261.28,3150,8.33,100.04,281.99,1326,18.64,102.77,767.98,11267,8.43,99.87,1243.43,12299,9.41,100.36,2074.98,19274,11.63,99.03,703.98,3746,6.65,103.62,1100.26,5430,16.82,101.93,1404.94,8734,9.97,101.71
2019-07-21,274.55,6901,11.25,100.87,252.76,3136,8.1,100.01,277.75,1368,17.78,102.81,768.18,11272,8.47,99.89,1258.54,12151,9.66,100.39,2105.7,19269,11.79,99.09,714.67,3766,6.7,103.66,1103.35,5395,16.94,101.95,1394.44,8719,9.92,101.72
2019-07-28,272.25,6884,11.16,100.87,244.03,3138,7.79,99.97,262.72,1428,16.11,102.82,749.13,11124,8.39,99.85,1215.56,11959,9.48,100.34,2090.47,19069,11.98,99.1,694.15,3795,6.46,103.64,1079.41,5373,16.68,101.91,1395.03,8814,9.81,101.76
2019-08-04,262.99,6988,10.63,100.87,236.92,3195,7.44,99.96,254.28,1436,15.52,102.76,709.03,11007,8.02,99.78,1176.77,12342,8.9,100.32,2030.92,19436,11.26,99.1,662.33,3808,6.14,103.58,1045.59,5476,15.85,101.9,1366.07,8926,9.49,101.76
2019-08-11,254.85,6964,10.34,100.85,231.6,3176,7.31,99.92,244.54,1435,14.93,102.75,697.67,11048,7.77,99.78,1130.05,12231,8.64,100.29,1954.88,19461,10.81,99.09,638.31,3811,5.91,103.56,1012.34,5425,15.41,101.83,1356.56,8858,9.47,101.76
2019-08-18,253.9,6883,10.4,100.85,225.47,3158,7.21,99.94,244.32,1448,14.76,102.75,688.02,11006,7.68,99.77,1115.65,11634,8.87,100.27,1994.08,19407,11.05,99.1,612.87,3773,5.72,103.56,1001.09,5332,15.48,101.82,1327.81,8810,9.33,101.74
2019-08-25,256.11,6876,10.52,100.86,230.25,3157,7.36,99.93,263.41,1426,16.18,102.8,685.36,10847,7.87,99.75,1146.62,11567,9.27,100.29,1974.96,19415,11,99.11,620.72,3777,5.79,103.55,1007.3,5358,15.48,101.81,1329.95,8822,9.35,101.76
2019-09-01,259,6850,10.67,100.89,234.12,3173,7.4,100.01,268.58,1428,16.47,102.96,691.06,10343,8.13,99.79,1157.53,11444,9.47,100.37,2007.34,19398,11.11,99.15,630.39,3773,5.89,103.58,1023.29,5340,15.81,101.82,1350.03,8793,9.5,101.74
2019-09-08,265.53,6937,10.75,100.89,233.63,3211,7.37,100.03,275.9,1485,16.31,103.03,702.07,9975,8.28,99.78,1164.22,11636,9.26,100.36,2066.3,19735,11.41,99.17,637.12,3771,5.93,103.59,1039.5,5555,15.46,101.8,1354.73,8869,9.45,101.72
2019-09-15,270.84,6932,10.98,100.92,243.26,3207,7.67,100.06,288.31,1485,17.02,103.08,736.02,9975,8.84,99.89,1183.93,11603,9.43,100.41,2069.05,19779,11.53,99.19,665.03,3769,6.19,103.63,1060.18,5554,15.81,101.81,1371.87,8842,9.61,101.75
2019-09-22,276.44,6963,11.19,100.94,250.46,3210,7.92,100.07,295.32,1544,16.73,103.11,736.62,9917,8.83,99.89,1205.8,11550,9.66,100.42,2108.41,19709,11.94,99.22,674.22,3768,6.27,103.65,1064.61,6072,15.01,101.8,1384.2,8834,9.7,101.77
2019-09-29,271.33,6973,10.97,100.93,244.72,3206,7.73,100.05,284.79,1522,16.4,103.1,715.99,9898,8.6,99.85,1145.56,11651,9.26,100.4,2060.21,19791,11.68,99.21,653.81,3771,6.1,103.6,1073.68,6082,15.08,101.82,1388.09,8842,9.71,101.76
2019-10-06,267.39,7113,10.61,100.92,239.11,3260,7.45,100.02,280.9,1578,15.62,103.06,698.41,9937,8.33,99.83,1157.42,11890,9.16,100.38,2046.63,20508,11.17,99.23,638.08,3761,5.97,103.59,1050.27,6186,14.52,101.79,1340.07,8961,9.25,101.71
2019-10-13,271.3,7104,10.77,100.93,235.75,3243,7.36,100.05,281.35,1605,15.43,103.06,698.53,9782,8.61,99.86,1180.29,11410,9.75,100.43,2095.94,20733,11.29,99.26,640.51,3757,6.01,103.62,1054.14,6174,14.6,101.78,1338.87,8978,9.23,101.68
2019-10-20,272.81,7069,10.89,100.91,241.32,3190,7.66,100.1,278.9,1591,15.39,103.03,697.21,9720,8.61,99.85,1178.47,11323,9.79,100.38,2081.89,20763,11.33,99.22,651.4,3715,6.17,103.6,1076.94,6135,15.05,101.79,1340.55,8906,9.33,101.68
2019-10-27,277.07,7001,11.17,100.93,234.94,3221,7.41,100.05,279.26,1564,15.73,103.03,681.92,8986,9.01,99.64,1193.38,11192,10.07,100.38,2137.78,20721,11.65,99.27,658.62,3677,6.29,103.58,1073.74,6013,15.29,101.76,1350.13,8796,9.51,101.69
